"","cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"2573","014346_2017",2017-12-31,"014346",6852312,5916512,3964416,6852312,3907022,880061,2374681,9482873,927660,427646,NA,NA,NA,NA,2.06408119516624,1.51432779236974,0.668422332821914,0.484477065312084,0.0978247836916091,0.0450966705976132,0.180085662032079,NA
"2574","021199_2017",2017-12-31,"021199",26137083,10748,26126335,26137083,19874821,2403590,3858672,8101814,321862,243293,NA,NA,NA,NA,1.17320229885336,0.0005407847446777,0.852367917261463,0.852367917261463,0.0397271524623992,0.0300294477261512,0.0630509667574751,NA
"2575","90212_2017",2017-12-31,"90212",1673029,1676316,253260,1673029,711801,151665,859939,1535979,482312,221371,NA,NA,NA,NA,2.23468671609536,2.3550346234411,0.501023264989947,0.447490018532569,0.314009501431986,0.144123715233086,0.257426398849221,NA
"2576","009393_2017",2017-12-31,"009393",4211491,2839033,3207884,4211491,1328981,2180193,888522,3508460,-870366,-135770,NA,NA,NA,NA,1.72317388650435,2.13624799752592,0.797957384957942,0.580324486014939,-0.248076363988759,-0.0386978902424426,-0.152804319983073,NA
"2577","008575_2017",2017-12-31,"008575",2226144,1230324,2269745,2226144,425764,779756,1350220,2264443,586587,224685,NA,NA,NA,NA,2.90336867078107,2.8896853656016,0.471691173593558,0.34442749557223,0.259042510674811,0.0992230760500485,0.166406215283435,NA
"2578","010472_2017",2017-12-31,"010472",1399185,1031446,709209,1399185,740362,252014,422058,1724886,-86522,-52012,NA,NA,NA,NA,1.75402770724,1.39316442497049,0.701606437628055,0.570116421691834,-0.0501609961469917,-0.0301538768359184,-0.123234247425709,NA
"2579","008672_2017",2017-12-31,"008672",5177295,744388,9177390,5177295,350559,2038446,2816685,693235,628981,185306,NA,NA,NA,NA,4.15310055860076,2.12343143379574,0.458921872028492,0.240783960294213,0.907312816000346,0.267306180443861,0.0657886842156649,NA
"2580","012793_2017",2017-12-31,"012793",38693331,14581878,51382044,38693331,5789807,18419539,14649929,11739153,3853583,1093344,NA,NA,NA,NA,2.72472961475291,2.51854301879147,0.623000454846365,0.367008893134038,0.328267550478301,0.0931365320819994,0.0746313514556965,NA
"2581","009067_2017",2017-12-31,"009067",28645797,7965593,39853988,28645797,3787009,13971640,11629758,10521010,5473178,1782887,NA,NA,NA,NA,2.69274881214218,2.10339954301667,0.604273957414568,0.371367724865678,0.520214123929167,0.169459681152285,0.153303877862291,NA
"2582","003654_2017",2017-12-31,"003654",1487056,273652,2467900,1487056,65821,574533,932907,146940,7442,38137,NA,NA,NA,NA,4.28130690211977,4.15751811731818,0.407023373744089,0.233573537908455,0.0506465223900912,0.259541309377977,0.0408797447119595,NA
"2583","000906_2017",2017-12-31,"000906",1224353440,81742951,1142610489,1224353440,986683993,119975743,117693704,137794231,23743559,17314603,NA,NA,NA,NA,1.10635039856551,0.0828461306557347,0.903872770594739,0.903872770594739,0.172311705850733,0.125655500047749,0.147115796440564,NA
"2584","001384_2017",2017-12-31,"001384",12621742,5773,12615969,12621742,11099138,100207,1422397,1156330,44757,49685,NA,NA,NA,NA,1.12700715979372,0.000520130482205014,0.887305809293202,0.887305809293202,0.0387060787145538,0.0429678379009452,0.0349304729973418,NA
"2585","021881_2017",2017-12-31,"021881",3527332,1604581,4785106,3527332,639146,1212138,1706528,2383012,904637,320618,NA,NA,NA,NA,3.45148934469266,2.51050777130734,0.520343402068462,0.289729997729153,0.37961915424681,0.134543174772095,0.187877374411671,NA
"2586","001520_2017",2017-12-31,"001520",838044,256064,1115663,838044,265061,497783,211966,136638,-174893,-97755,NA,NA,NA,NA,1.79817498728443,0.966056869928054,0.782556600773484,0.55611940276746,-1.27997336026581,-0.715430553725903,-0.461182453789759,NA
"2587","019348_2017",2017-12-31,"019348",1434969000,18749000,1416220000,1434969000,970881000,316082000,148006000,147615000,32211000,24268000,NA,NA,NA,NA,1.11500408325647,0.019311326516844,0.896857702152451,0.896857702152451,0.218209531551672,0.164400636791654,0.163966325689499,NA
"2588","014320_2017",2017-12-31,"014320",25984477,9025328,36933409,25984477,3046420,9631714,15183964,10734118,1304820,315080,NA,NA,NA,NA,3.62503953657533,2.96260134846804,0.455031562949782,0.27585906026965,0.121558194161831,0.0293531336249518,0.0207508395040979,NA
"2589","004723_2017",2017-12-31,"004723",47627,15838,67995,47627,7297,33788,24218,12093,8527,4605,NA,NA,NA,NA,2.04047705975417,2.17048101959709,0.629144143454359,0.490081471496905,0.705118663689738,0.380798809228479,0.190147823932612,NA
"2590","020885_2017",2017-12-31,"020885",2668055,9738,2658317,2668055,2142922,239828,285305,297338,-231496,-206732,NA,NA,NA,NA,1.11973769803798,0.00454426246032287,0.893066297358937,0.893066297358937,-0.778561771452018,-0.695276083110803,-0.724599989484937,NA
"2591","008397_2017",2017-12-31,"008397",336697,176061,337654,336697,55590,616390,NA,445983,-21874,-24319,NA,NA,NA,NA,0.764479597607072,3.16713437668645,NA,1.30807938253701,-0.0490467125428548,-0.0545289842886388,NA,NA
"2592","016306_2017",2017-12-31,"016306",3840053,1486754,3516483,3840053,2001806,1654827,369945,326028,-791422,-350753,NA,NA,NA,NA,1.36826337234281,0.742706336178431,0.908124218629317,0.730853445479397,-2.42746635258321,-1.07583704467101,-0.948122018137831,NA
"2593","009040_2017",2017-12-31,"009040",628207,302984,579326,628207,211415,97711,344237,662112,185642,57510,NA,NA,NA,NA,2.85420831634997,1.43312442352719,0.473130556826756,0.350359850846075,0.280378546227829,0.0868584167029143,0.167065132452351,NA
"2594","010456_2017",2017-12-31,"010456",3853454,3069151,2814496,3853454,1121505,524519,2264389,3721863,685212,350562,NA,NA,NA,NA,3.5744600321745,2.73663603818084,0.420933543336727,0.279762535039917,0.1841045734354,0.0941899258516501,0.154815272464228,NA
"2595","008427_2017",2017-12-31,"008427",225237,111450,141783,225237,523306,151674,NA,142743,-49167,-43580,NA,NA,NA,NA,0.37517111618122,0.212972906865199,NA,2.66545039548558,-0.344444210924529,-0.305303937846339,NA,NA
"2596","002100_2017",2017-12-31,"002100",221653,140987,153462,221653,169236,47919,6719,259464,28917,44774,NA,NA,NA,NA,1.35593930602565,0.833079250277719,0.969987582300758,0.737496136852222,0.111448987142725,0.17256343847316,6.66378925435333,NA
"2597","005762_2017",2017-12-31,"005762",563622,304414,491864,563622,148779,433036,170510,665739,-473450,-276389,NA,NA,NA,NA,1.36861029708756,2.04608177229313,0.773355929950487,0.730668183724779,-0.711164585520752,-0.415161196805355,-1.62095478271069,NA
"2598","011932_2017",2017-12-31,"011932",7922248,3592094,9621575,7922248,3060854,2752789,2630505,7487940,645904,80209,NA,NA,NA,NA,2.27287244848024,1.17355940531629,0.688481893022244,0.439971895769449,0.0862592381883402,0.01071175783994,0.030491863729588,NA
"2599","012823_2017",2017-12-31,"012823",421997,72675,690526,421997,29863,150441,244919,33954,-42930,-26973,NA,NA,NA,NA,4.23285673085456,2.43361350165757,0.424022218929832,0.236247069906879,-1.26435766036402,-0.794398303587206,-0.110130287972758,NA
"2600","024600_2017",2017-12-31,"024600",16697363,1446344,15251019,16697363,12832578,1067990,2796795,2609391,-16224,12176,NA,NA,NA,NA,1.20120005168134,0.11270876358593,0.832500796682686,0.832500796682686,-0.00621754271398959,0.00466622288495668,0.00435355469385493,NA
"2601","022055_2017",2017-12-31,"022055",2832732,1888699,2255996,2832732,1274257,697594,959640,2875577,103351,-60438,NA,NA,NA,NA,2.10193112968475,1.48219629164289,0.672644398362471,0.475752980617392,0.0359409607184923,-0.0210176948834964,-0.0629798674502939,NA
"2602","011975_2017",2017-12-31,"011975",133417,61230,132591,133417,99346,128935,NA,63770,-167015,-84264,NA,NA,NA,NA,0.849045693684538,0.616330803454593,NA,1.17779291201676,-2.61902148345617,-1.32137368668653,NA,NA
"2603","001562_2017",2017-12-31,"001562",180845,108802,119172,180845,54390,36153,100540,109753,5068,462,NA,NA,NA,NA,2.51785339562418,2.00040448611877,0.473841210364083,0.397163711651329,0.0461764143121373,0.00420945213342688,0.00459518599562363,NA
"2604","019623_2017",2017-12-31,"019623",6246487,2088116,9252754,6246487,1493379,1566694,3319948,3399308,516593,134458,NA,NA,NA,NA,3.70607825368872,1.39824920532564,0.479633687726106,0.269827006217336,0.151970048021538,0.0395545210966467,0.0405000319282109,NA
"2605","007617_2017",2017-12-31,"007617",65580000,6997000,118963000,65580000,3292000,7482000,56222000,4969000,16954000,8522000,NA,NA,NA,NA,11.691108223501,2.12545565006075,0.16081557107887,0.0855350905049222,3.4119541155162,1.71503320587643,0.151577674220056,NA
"2606","003190_2017",2017-12-31,"003190",14925113,4418881,17654032,14925113,3416920,7771225,4135453,8977152,1019465,116997,NA,NA,NA,NA,1.97288406612535,1.29323513573628,0.730125196445378,0.506872155931571,0.113562185423618,0.013032752480965,0.0282912174313189,NA
"2607","005258_2017",2017-12-31,"005258",6464249,4193077,5003337,6464249,2493779,740059,3250372,13212505,1479128,512653,NA,NA,NA,NA,2.84380788400656,1.68141483266962,0.498725056714696,0.351641194056727,0.111949096708005,0.0388005908039391,0.157721331589123,NA
"2608","020567_2017",2017-12-31,"020567",8799671,1157989,7641682,8799671,7582096,240725,976850,981975,-369351,-228383,NA,NA,NA,NA,1.12487183331946,0.152726765791412,0.888990167927869,0.888990167927869,-0.376130756892996,-0.232575167392245,-0.233795362645237,NA
"2609","020796_2017",2017-12-31,"020796",22592323,2563572,20028751,22592323,16098077,3408893,3085353,3696929,837107,541485,NA,NA,NA,NA,1.15816669631419,0.159247095165466,0.863433565463808,0.863433565463808,0.226433074587042,0.146468866456456,0.175501798335555,NA
"2610","021466_2017",2017-12-31,"021466",8530042,316365,8213677,8530042,6396202,1037683,1096157,1294119,327887,205343,NA,NA,NA,NA,1.1474541239204,0.0494613834897647,0.871494536603688,0.871494536603688,0.253366962389085,0.158673970477213,0.187329917156028,NA
"2611","024228_2017",2017-02-28,"024228",3830638,2519531,3309375,3830638,1410369,1091085,1360723,4947730,762770,201531,NA,NA,NA,NA,2.33020715152068,1.78643390488588,0.647679793028647,0.429146395567196,0.154165647680856,0.0407320124582384,0.148105823154308,NA
"2612","020451_2017",2017-12-31,"020451",1160096,701150,695898,1160096,382864,156120,650031,289715,-166795,-93669,NA,NA,NA,NA,2.59200273106437,1.83132914037361,0.453302944033507,0.385802062634927,-0.575720967157379,-0.323314291631431,-0.144099281418886,NA
"2613","020702_2017",2017-12-31,"020702",821007,643390,214591,821007,730071,284971,NA,5935,-267508,-119214,NA,NA,NA,NA,0.845266501287631,0.881270451777978,NA,1.18305883230514,-45.0729570345409,-20.0866048862679,NA,NA
"2614","020931_2017",2017-12-31,"020931",11905325,10630453,9401635,11905325,3947230,8034361,71077,12103789,788440,-280683,NA,NA,NA,NA,1.671905509043,2.69314253286482,0.99410279947975,0.5981199263901,0.0651399326277086,-0.0231896805207031,-3.94899897294483,NA
"2615","021032_2017",2017-12-31,"021032",3694384,1099486,5497832,3694384,1041492,1615553,1169971,2715512,764262,229592,NA,NA,NA,NA,2.48295305499154,1.0556835770222,0.694286357830749,0.402746237183049,0.281443057515489,0.084548328271059,0.196237342634988,NA
"2616","021148_2017",2017-12-31,"021148",2135178,1452106,1309680,2135178,405767,640883,1163739,1357904,246117,104636,NA,NA,NA,NA,2.63869106195959,3.57866953202207,0.473513938044389,0.378975778717106,0.181247717069837,0.0770569937197328,0.0899136318366919,NA
"2617","019550_2017",2017-12-31,"019550",14957462,8749440,16974894,14957462,6912005,6966052,1634746,9852708,2329833,670251,NA,NA,NA,NA,1.85359766140174,1.26583241765595,0.894619560372165,0.539491401410042,0.236466258819403,0.068027084533511,0.410003144219347,NA
"2618","014460_2017",2017-12-31,"014460",10401541,6836489,5745970,10401541,2203122,2443327,6365498,2673770,71448,-10539,NA,NA,NA,NA,2.70797312097905,3.10309143115996,0.421946182632372,0.369279884003596,0.0267218197526339,-0.00394162549508746,-0.00165564422453671,NA
"2619","024171_2017",2017-12-31,"024171",33878000,21562000,29808000,33878000,16284000,7244000,13140000,50280000,5548000,1713000,NA,NA,NA,NA,2.18335600136008,1.32412183738639,0.64164939456747,0.458010511971968,0.110342084327765,0.0340692124105012,0.130365296803653,NA
"2620","023280_2017",2017-12-31,"023280",1967584,545299,2921821,1967584,647110,1141541,185387,937942,202828,-5129,NA,NA,NA,NA,1.93839938590591,0.842668170790128,0.906087420809529,0.515889556750271,0.216247912983958,-0.00546835518614157,-0.0276664491037667,NA
"2621","014311_2017",2017-12-31,"014311",33162377,6741909,47289665,33162377,6109914,13054024,15510503,14024573,3534322,1118255,NA,NA,NA,NA,2.81944003367158,1.10343762612698,0.552681959602463,0.354680357821891,0.252009241208271,0.0797354044219385,0.0720966302640217,NA
"2622","011312_2017",2017-12-31,"011312",68639036,30610432,80388577,68639036,67891607,22675978,NA,23789654,-7918568,-6656162,NA,NA,NA,NA,1.22559311921589,0.450872108536185,NA,0.815931473766581,-0.332857636348978,-0.279792299627393,NA,NA
"2623","007595_2017",2017-12-31,"007595",1808994,510239,2318949,1808994,2074407,1524294,NA,39803,-461511,-316170,NA,NA,NA,NA,0.786169231619965,0.245968606932005,NA,1.27199076201369,-11.5948797829309,-7.9433711026807,NA,NA
"2624","014761_2017",2017-12-31,"014761",1538160,1168511,995292,1538160,286346,88612,1232912,1562321,478605,263781,NA,NA,NA,NA,5.77078766155143,4.08076592653643,0.23320168919129,0.173286569988118,0.306342294573266,0.168839182216715,0.213949576287683,NA
"2625","020362_2017",2017-12-31,"020362",1733859,1799158,562124,1733859,1090782,268826,506375,1913608,-4910,-47551,NA,NA,NA,NA,1.73673735370783,1.64942032413443,0.728628288682158,0.57579230265593,-0.00256583375487561,-0.0248488718692648,-0.0939047148852135,NA
"2626","011223_2017",2017-12-31,"011223",970346,54438,1155253,970346,2112042,613396,NA,132023,-188505,-168359,NA,NA,NA,NA,0.443851960675679,0.0257750556096896,NA,2.2530034529479,-1.4278193951054,-1.27522477144134,NA,NA
"2627","004146_2017",2017-12-31,"004146",322722,185297,275087,322722,484540,92706,NA,309776,-8383,-525,NA,NA,NA,NA,0.797552516604706,0.382418376191852,NA,1.25383592826858,-0.0270614895924797,-0.00169477299726254,NA,NA
"2628","020141_2017",2017-12-31,"020141",671562,519363,527684,671562,321445,196719,168356,652407,77452,14368,NA,NA,NA,NA,2.02068650079897,1.61571341909191,0.754768979782089,0.494881318603654,0.118717303768966,0.0220230622908706,0.0853429637197368,NA
"2629","003549_2017",2017-12-31,"003549",102788,2790,193886,102788,214278,75545,NA,1068,-11363,-8875,NA,NA,NA,NA,0.678607287896406,0.0130204687368745,NA,1.47360633732636,-10.6395131086142,-8.30992509363296,NA,NA
"2630","007544_2017",2017-12-31,"007544",178094,48871,254231,178094,332520,252788,NA,84949,267636,96717,NA,NA,NA,NA,0.517850430884252,0.146971610730182,NA,1.93105951131962,3.15054915302122,1.13853017692969,NA,NA
"2631","013773_2017",2017-12-31,"013773",1252008,617002,1189844,1252008,414310,587076,285060,1023937,229998,64170,NA,NA,NA,NA,1.80434517758387,1.48922787284883,0.778412774418825,0.554217680975578,0.224621241345903,0.0626698712909095,0.225110503051989,NA
"2632","002461_2017",2017-12-31,"002461",9060252,4437211,9372155,9060252,4486667,5228259,1842238,7091235,461353,66485,NA,NA,NA,NA,1.42145869150213,0.98897711820378,0.840597745259996,0.703502680716841,0.0650596123242284,0.00937565882388611,0.0360892566541348,NA
"2633","005410_2017",2017-12-31,"005410",13985987,12578352,10256126,13985987,4326788,3322853,6843307,9523830,2422860,1140942,NA,NA,NA,NA,2.98503916719752,2.9070876594832,0.527818149902973,0.335003979508531,0.254399753040531,0.119798652432897,0.166723778430516,NA
"2634","006343_2017",2017-12-31,"006343",4609156,2998131,4372396,4609156,1290540,1485956,1983318,3706151,324082,153401,NA,NA,NA,NA,2.6546146653912,2.32316007252778,0.583320272598887,0.376702507161293,0.0874443593906454,0.0413909201217112,0.077345639983099,NA
"2635","005207_2017",2017-12-31,"005207",672917,397192,683784,672917,51158,87748,534011,460013,71024,34166,NA,NA,NA,NA,7.78206844916706,7.76402517690293,0.20642367483657,0.128500540252513,0.154395636645051,0.0742718140574288,0.0639799554690821,NA
"2636","011991_2017",2017-12-31,"011991",179515,42600,279071,179515,119725,234891,NA,121573,-31712,6399,NA,NA,NA,NA,0.907096690504659,0.355815410315306,NA,1.10241830939065,-0.260847392101865,0.052635042320252,NA,NA
"2637","014664_2017",2017-12-31,"014664",1077513,783105,948197,1077513,216916,383018,487196,686769,111056,40120,NA,NA,NA,NA,2.88582077361843,3.61017628943923,0.551851204547754,0.34652186620243,0.161707939642005,0.0584184784112271,0.0823487877568781,NA
"2638","008753_2017",2017-12-31,"008753",272052911,238616279,182464246,272052911,42650876,12912262,219916914,240176654,22943301,13142924,NA,NA,NA,NA,7.57841511759109,5.59463958020464,0.201695685755134,0.131953711228986,0.0955267742217776,0.0547219048192752,0.0597631339988701,NA
"2639","019658_2017",2017-12-31,"019658",64655,8962,102204,64655,63904,75853,NA,44730,-42342,-20051,NA,NA,NA,NA,0.795423485049049,0.140241612418628,NA,1.25719194717809,-0.946613011401744,-0.448267382070199,NA,NA
"2640","013285_2017",2017-12-31,"013285",1712639,1577694,1142688,1712639,540677,637032,639999,1069282,101717,25306,NA,NA,NA,NA,2.30989319093256,2.91799725159384,0.647908795031985,0.432920450142664,0.0951264493370318,0.023666348072819,0.0395406867823231,NA
"2641","003298_2017",2017-12-31,"003298",1181873,139644,1812681,1181873,118449,1014865,350603,22677,-223258,-117268,NA,NA,NA,NA,1.7226690925904,1.17893777068612,0.76373139468043,0.580494538562995,-9.84512942629096,-5.17123076244653,-0.334475175625993,NA
"2642","006211_2017",2017-12-31,"006211",1356465,1102554,1196128,1356465,418321,163167,783021,832831,148834,64160,NA,NA,NA,NA,3.95310307349421,2.63566495585926,0.426151824575727,0.252965829984313,0.178708525499171,0.0770384387708911,0.0819390539972747,NA
"2643","005312_2017",2017-12-31,"005312",977889,214262,1004459,977889,787055,331716,NA,437123,-102529,-79160,NA,NA,NA,NA,1.08933910514305,0.272232563162676,NA,0.917987792119771,-0.234554118634801,-0.181093193448983,NA,NA
"2644","008451_2017",2017-12-31,"008451",4732252,3781660,3526261,4732252,1619266,1256780,1928612,2875993,167226,82112,NA,NA,NA,NA,2.54096109728426,2.33541617004248,0.598595363083075,0.393551873371373,0.058145482273427,0.0285508344422257,0.0425756969260795,NA
