"cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"004081_2016","2016-12-31","004081",435999,211141,423852,435999,150600,44614,247420,376607,-284,-3158,NULL,NULL,NULL,NULL,"3.252804614423146","1.4019986719787516","0.44102802767071664","0.30742701100642056","-0.0007541017559418705","-0.008385399103043756","-0.012763721606984076",NULL
"023825_2016","2016-12-31","023825",2789713,618914,4513752,2789713,1497200,570942,721765,1893180,240642,39697,NULL,NULL,NULL,NULL,"2.4817763963983133","0.41338097782527383","0.7412942438583078","0.40293718702911896","0.12710994200234527","0.020968423499086192","0.054999896088061904",NULL
"003158_2016","2016-12-31","003158",3338866,1758861,3225419,3338866,1120881,945347,1313626,2658850,-150531,-144475,NULL,NULL,NULL,NULL,"2.41226040882226","1.5691772810851463","0.6113364660130289","0.4145489418732495","-0.05661507794723283","-0.054337401508170825","-0.10998183653490415",NULL
"014133_2016","2016-12-31","014133",28299,16373,18592,28299,43267,17238,NULL,7981,-21396,-8850,NULL,NULL,NULL,NULL,"0.577886125113627","0.3784177317586151",NULL,"1.7304447304447304","-2.680867059265756","-1.108883598546548",NULL,NULL
"024120_2016","2016-12-31","024120",54013,12159,51932,54013,1444,3679,48890,36095,-2540,-710,NULL,NULL,NULL,NULL,"12.510443099746242","8.420360110803324","0.09484753670412678","0.0799332199528795","-0.07036985732095859","-0.019670314447984484","-0.01452239721824504",NULL
"001155_2016","2016-12-31","001155",25763824,13900955,11862869,25763824,23392257,1106212,1265355,2898343,219947,145748,NULL,NULL,NULL,NULL,"1.0516503704782532","0.5942545432875502","0.9508863668685208","0.9508863668685208","0.0758871534528522","0.05028666379376078","0.11518348605727247",NULL
"020958_2016","2016-12-31","020958",25485680,10292,25475388,25485680,21778351,713208,2994121,2010847,579599,391716,NULL,NULL,NULL,NULL,"1.1331219858970203","0.00047257939776983117","0.882517515718631","0.882517515718631","0.28823625069435915","0.1948014940967662","0.13082838001537012",NULL
"013781_2016","2016-12-31","013781",3056224,384731,5527009,3056224,191343,1563182,1326423,450238,431931,76866,NULL,NULL,NULL,NULL,"3.369424773086733","2.0106876133435767","0.5694756938448815","0.2967865636851418","0.95933928277933","0.1707230398144981","0.0579498395308284",NULL
"021121_2016","2016-12-31","021121",21808563,16886213,19245369,21808563,8374982,21923859,5040908,16274044,1333107,698421,NULL,NULL,NULL,NULL,"1.1925070665244257","2.0162685722787224","0.8573586926155021","0.8385694542796382","0.08191614819279093","0.04291625363677277","0.13855063413178736",NULL
"022616_2016","2016-12-31","022616",111407601,4579730,106827871,111407601,83992759,10254936,17159906,13000416,6971821,4714958,NULL,NULL,NULL,NULL,"1.1820724209753883","0.05452529544838502","0.8459718560854748","0.8459718560854748","0.536276762220532","0.36267747124399713","0.2747659573426568",NULL
"013366_2016","2016-12-31","013366",57554674,46437755,57399972,57554674,24886518,114914311,NULL,26475364,6569787,3270468,7887141,-760159,-149939,6977043,"0.7427547300166581","1.865980407544358",NULL,"1.3463394571416225","0.248147183169984","0.12352872655499657",NULL,7126982
"021202_2016","2016-12-31","021202",1225758,809987,1339851,1225758,219969,466721,564532,1026653,183008,47989,NULL,NULL,NULL,NULL,"3.1307256549534723","3.6822779573485356","0.5488154779887182","0.31941476520556433","0.178256918355082","0.04674315469783851","0.08500669581175203",NULL
"009512_2016","2016-12-31","009512",804945000,215015000,1278355000,804945000,81167000,589957000,252743000,282589000,5779000,-13045000,NULL,NULL,NULL,NULL,"2.225177463479178","2.649044562445329","0.7264292371088046","0.4494023584242351","0.02045019445201335","-0.04616244793675621","-0.051613694543469056",NULL
"008087_2016","2016-12-31","008087",20775991,12204152,20226643,20775991,7472811,11014806,3155132,18103512,1922746,27828,NULL,NULL,NULL,NULL,"1.754190115470263","1.6331407284353907","0.8542175950014483","0.5700636385879532","0.10620845281291276","0.001537160303481446","0.008819916250730557",NULL
"007811_2016","2016-12-31","007811",2641547,2004083,699497,2641547,1211645,1035580,507992,236146,-853816,-457759,NULL,NULL,NULL,NULL,"1.2030749034920847","1.6540182974386062","0.8156254117189318","0.8312034413629336","-3.615627620201062","-1.9384575643881328","-0.9011145844816454",NULL
"022829_2016","2016-12-31","022829",925364,133118,1587699,925364,1055915,45351,NULL,317839,8642,-29082,NULL,NULL,NULL,NULL,"1.5625807025732203","0.1260688597093516",NULL,"0.6399669459332399","0.027189866567664762","-0.09149915523268069",NULL,NULL
"006505_2016","2016-12-31","006505",17527000,14738000,9953000,17527000,12057000,3568000,2808000,19819000,650000,-95000,NULL,NULL,NULL,NULL,"1.580224","1.2223604545077549","0.8476645147290186","0.6328216759143007","0.03279681114082446","-0.0047933800898128055","-0.033831908831908834",NULL
"004030_2016","2016-12-31","004030",44153623,17316080,62501981,44153623,5496683,33151841,7384521,17148949,1368525,-853058,NULL,NULL,NULL,NULL,"2.0652292180679397","3.150278085892892","0.8395821740664777","0.4842077534306427","0.07980226659954497","-0.0497440397076229","-0.11551974732010377",NULL
"008893_2016","2016-12-31","008893",1565901,488525,2445139,1565901,119603,142805,1304190,3553,503351,212375,NULL,NULL,NULL,NULL,"11.179781104234626","4.084554735249116","0.16750180965378483","0.08944718958953718","141.66929355474247","59.773430903461865","0.16284053703831497",NULL
"011207_2016","2016-12-31","011207",243385,39584,293494,243385,115254,180067,16873,17527,1973,-635,NULL,NULL,NULL,NULL,"1.1278507115985656","0.3434501188678918","0.9459534776453102","0.8866421679006119","0.11256917898100074","-0.03622981685399669","-0.03763408996621822",NULL
"020028_2016","2016-12-31","020028",2074697,1297343,2272992,2074697,544083,558253,992150,1723850,180642,88395,NULL,NULL,NULL,NULL,"3.2388808856827684","2.3844578860210666","0.5263038282423468","0.3087486188270849","0.1047898599066044","0.051277663369782754","0.0890943909691075",NULL
"006700_2016","2016-12-31","006700",576959,64903,957178,576959,213410,814706,NULL,143684,25776,-4223,NULL,NULL,NULL,NULL,"0.9941300398009563","0.30412351811067895",NULL,"1.0059046200839268","0.1793936694412739","-0.029390885554411068",NULL,NULL
"011070_2016","2016-12-31","011070",518539,209958,687677,518539,58669,37179,423388,421470,-43599,-19012,NULL,NULL,NULL,NULL,"9.365192805275019","3.578687211304096","0.18459428853161183","0.1067783675993026","-0.10344508505943484","-0.045108785915960806","-0.04490443753719992",NULL
"018465_2016","2016-12-31","018465",24159670,17285954,22279073,24159670,5486946,11269692,8558558,77352955,5383796,1570618,NULL,NULL,NULL,NULL,"2.361155441801631","3.1503780062716125","0.661920136822168","0.42352146000052016","0.06960039212464475","0.020304563671808013","0.18351432566093495",NULL
"024180_2016","2016-12-31","024180",13585195,7397762,7760243,13585195,9308476,1006675,3328217,4162175,1664403,849874,156194,757334,-680891,199298,"1.4694893947747347","0.7947339607471728","0.7560560559533394","0.6805084838011335","0.3998877990473731","0.20418987668706867","0.2553541430742046",913528
"010880_2016","2016-12-31","010880",79011,55967,46076,79011,19136,6074,56429,86248,-6779,-5539,NULL,NULL,NULL,NULL,"4.047719159063863","2.924696906354515","0.3087984909173312","0.24705271307194027","-0.07859892403302106","-0.06422177905574622","-0.09815874816140636",NULL
"009989_2016","2016-12-31","009989",640725,449970,350231,640725,1952751,827177,NULL,711544,-1147975,-565113,NULL,NULL,NULL,NULL,"0.2878495414269722","0.23042876434322657",NULL,"3.474037148166523","-1.6133577122426723","-0.7942066829317653",NULL,NULL
"011231_2016","2016-12-31","011231",219602,133619,235428,219602,20750,17071,188071,110644,-46067,-16818,NULL,NULL,NULL,NULL,"9.757727188598926","6.4394698795180725","0.1674295681121952","0.10248288158418846","-0.41635334948121905","-0.1520010122555222","-0.08942367510142446",NULL
"003328_2016","2016-12-31","003328",23120918,2582831,27818691,23120918,2015190,10347263,12597856,12754264,13934279,3985383,NULL,NULL,NULL,NULL,"2.4591820086191634","1.281681131803949","0.49528445340961125","0.4066392794413385","1.0925192547370823","0.31247455752836856","0.3163540685018149",NULL
"004170_2016","2016-12-31","004170",322696154,87437782,488136392,322696154,36609497,211884962,133701739,94633264,52094690,13296496,NULL,NULL,NULL,NULL,"2.316245506303221","2.3883906954526033","0.6501751202663717","0.4317331635522618","0.5504902589009294","0.14050552034219171","0.09944893835674044",NULL
"003980_2016","2016-12-31","003980",54635141,22860123,72210734,54635141,8621509,25566814,24274653,37651667,-4217975,-2885929,NULL,NULL,NULL,NULL,"2.780799075754608","2.6515222567186325","0.5847858822650424","0.3596088652067163","-0.11202624839957286","-0.07664810697491826","-0.11888651920173689",NULL
"011592_2016","2016-12-31","011592",3494699,1491375,4729936,3494699,1024971,1454030,1286159,889706,1036973,280836,NULL,NULL,NULL,NULL,"2.509604070349306","1.455041167018384","0.6584052204952777","0.3984692293955406","1.1655232177820538","0.31565033842640156","0.2183524743052764",NULL
"024295_2016","2016-12-31","024295",31398000,12944000,29392000,31398000,5629000,24781000,7410000,86637000,-652000,-315000,NULL,NULL,NULL,NULL,"1.3921736270963498","2.29952034109078","0.8040719196192491","0.718301209372638","-0.007525653011992567","-0.0036358599674503967","-0.04251012145748988",NULL
"023302_2016","2016-12-31","023302",56272846,28909968,61788965,56272846,20711703,9658179,25902964,68186234,17247750,3765314,NULL,NULL,NULL,NULL,"2.9864763057031305","1.3958276632298174","0.5396898177142133","0.334842770421566","0.2529506175689363","0.055221028924987994","0.14536228363672976",NULL
"023817_2016","2016-12-31","023817",145793,122316,72043,145793,58731,15490,72139,350245,-11756,-4221,NULL,NULL,NULL,NULL,"2.6186524029587313","2.082648005312356","0.5071125990707843","0.3818758071403948","-0.03356507587545861","-0.012051563905266313","-0.05851203925754446",NULL
"004820_2016","2016-12-31","004820",51821851,22958116,70647307,51821851,23038307,31220437,1720710,47663988,5811237,-729197,NULL,NULL,NULL,NULL,"1.725167523229067","0.9965192320772529","0.9692617580728815","0.5796538518927478","0.12192091438089486","-0.01529869888352607","-0.42377681305972537",NULL
"020710_2016","2016-12-31","020710",1857719,443148,2766665,1857719,365666,1455492,189975,794031,320327,94064,NULL,NULL,NULL,NULL,"1.7625120939534076","1.21189282022392","0.9055383209365069","0.5673719933217294","0.4034187582096921","0.11846388868948442","0.4951388340571128",NULL
"023590_2016","2016-12-31","023590",199013,151826,208305,199013,67509,29464,122119,403747,427500,148207,NULL,NULL,NULL,NULL,"3.7137244387613046","2.248974210845961","0.4426131488141968","0.2692714595522185","1.0588313968896363","0.3670788885118651","1.213627691022691",NULL
"015458_2016","2016-12-31","015458",282436,127123,399002,282436,77102,79779,133993,149636,17557,2201,NULL,NULL,NULL,NULL,"3.3536565932139646","1.6487639749941636","0.539343495809182","0.29818199097172726","0.11733139084177605","0.01470902723943436","0.016426231221033934",NULL
"024058_2016","2016-12-31","024058",2166312,653762,3118205,2166312,404579,729276,1211935,951470,135231,28767,NULL,NULL,NULL,NULL,"3.326674927570104","1.6159069056970332","0.4833574190358046","0.3006004559424831","0.14212849590633442","0.030234269078373465","0.023736421507754128",NULL
"006815_2016","2016-12-31","006815",229278,14257,281512,229278,43083,1105095,NULL,8337,-105853,-97456,NULL,NULL,NULL,NULL,"0.2575985605019431","0.330919388157742",NULL,"3.8820092707484557","-12.696773419695335","-11.689576586302026",NULL,NULL
"020524_2016","2016-12-31","020524",5018723,4102824,1580997,5018723,1192013,1562182,2419129,1743088,54626,39892,NULL,NULL,NULL,NULL,"2.063695925669751","3.4419289051377797","0.5323840146103357","0.4845675118903287","0.031338635800372674","0.022885821025673977","0.01649023264158298",NULL
"020346_2016","2016-12-31","020346",2712233,1898462,1996080,2712233,1156942,1230277,758956,4084669,23746,-48963,NULL,NULL,NULL,NULL,"1.6314137915289715","1.6409310060487043","0.7587686635358809","0.612965272938384","0.005813445348937699","-0.011987017797525331","-0.06451362134300276",NULL
"004774_2016","2016-12-31","004774",296396,288075,10831,296396,215780,124350,18384,293,-37200,-17720,NULL,NULL,NULL,NULL,"0.8787992826272307","1.3350403188432662","0.9487216677730855","1.1379162679906056","-126.96245733788396","-60.477815699658706","-0.963881636205396",NULL
"014826_2016","2016-12-31","014826",45217000,36763000,25165000,45217000,27582000,6219000,12597000,41454000,809000,-1076000,NULL,NULL,NULL,NULL,"1.832135143930653","1.332862011456747","0.7285012285012284","0.5458112646944839","0.019515607661504317","-0.025956481883533555","-0.08541716281654362",NULL
"022470_2016","2016-12-31","022470",6100606,4518984,4608703,6100606,3672426,2090720,621586,9508745,658041,86565,NULL,NULL,NULL,NULL,"1.583802839629605","1.230517374618304","0.9026449348226363","0.6313917205969047","0.06920376979296426","0.009103725044682553","0.1392647196043669",NULL
"020877_2016","2016-12-31","020877",5359180,3993126,1730967,5359180,1710014,1816598,1875644,901954,-160575,-103207,NULL,NULL,NULL,NULL,"1.6231139121627216","2.335142285384798","0.652803569471717","0.6160997034814074","-0.17803014344412244","-0.11442601285653149","-0.055024834136968424",NULL
"021440_2016","2016-12-31","021440",3179649,1200293,4705815,3179649,1025396,528184,1681063,1125829,16841,-61642,NULL,NULL,NULL,NULL,"3.8016117612224667","1.170565323055678","0.4802941159194384","0.26304632424601787","0.014958754837546377","-0.05475254234879364","-0.036668465131883814",NULL
"012190_2016","2016-12-31","012190",711099,251839,913436,711099,584172,436395,NULL,1097770,-9945,59068,NULL,NULL,NULL,NULL,"1.1417917686932852","0.4311041953397287",NULL,"0.8758164381798288","-0.009059274711460506","0.053807263816646474",NULL,NULL
"019836_2016","2016-12-31","019836",27299829,10294787,39790158,27299829,3222805,13284685,10792339,7541793,4278993,1390087,NULL,NULL,NULL,NULL,"3.034073926441876","3.1943561586878513","0.6046737508868645","0.3295898597872075","0.5673707830485403","0.1843178405983829","0.12880312599520827",NULL
"011762_2016","2016-12-31","011762",1078668,634099,862611,1078668,441456,663735,51863,1134220,155674,35695,NULL,NULL,NULL,NULL,"1.3542546039553345","1.4363809756804755","0.9551766814686263","0.7384135871344483","0.13725203223360546","0.031470966831831565","0.6882555964753292",NULL
"021334_2016","2016-12-31","021334",73129,27459,88568,73129,42747,43459,NULL,30362,-10867,-14718,NULL,NULL,NULL,NULL,"1.3459271976428555","0.6423608674292933",NULL,"0.7429822368931369","-0.3579144983861406","-0.4847506751860879",NULL,NULL
"020494_2016","2016-12-31","020494",5230634,939955,9119927,5230634,428613,2074514,2741538,668147,616183,164195,NULL,NULL,NULL,NULL,"4.018925927449946","2.1930156108190837","0.47727109357795017","0.24882269990840847","0.9222266956223705","0.24574681918799307","0.05989156451597607",NULL
"020516_2016","2016-03-31","020516",7385261,1888904,10878566,7385261,1216712,3580827,2648365,2338730,640616,194331,NULL,NULL,NULL,NULL,"2.661254030451863","1.5524659903083062","0.6443192122810071","0.37576270004942247","0.27391618528004513","0.08309253312695351","0.07337772550233823",NULL
"013471_2016","2016-12-31","013471",581418,85151,973500,581418,715897,152037,NULL,351385,-358157,-252112,NULL,NULL,NULL,NULL,"1.2197367541771609","0.11894308818167977",NULL,"0.8198490342898651","-1.019272308152027","-0.7174808258747528",NULL,NULL
"022020_2016","2016-12-31","022020",8868383,3302620,12436816,8868383,3194162,5138944,608989,6739417,249313,-183174,NULL,NULL,NULL,NULL,"1.8887838460233195","1.0339550717840862","0.9318963844602411","0.5294412074231885","0.036993259209216464","-0.02717950232193675","-0.30078375799891294",NULL
"019992_2016","2016-12-31","019992",2443912,1166508,2786590,2443912,624197,701024,1220916,2183786,387774,152269,NULL,NULL,NULL,NULL,"2.9829726513540007","1.8688138520370972","0.5204829905067953","0.3352360604265313","0.1775695970209535","0.06972707032648803","0.1247170157488312",NULL
"012530_2016","2016-12-31","012530",136495,65088,105308,136495,41599,79641,56349,7877,-46299,-14775,NULL,NULL,NULL,NULL,"1.4054437479379742","1.5646529964662612","0.6826999420009122","0.7115190497429517","-5.877745334518218","-1.8757141043544496","-0.26220518554011607",NULL
